Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
f1c6ca55-110d-4318-60b6-9fee4d08741a,2009-03-29,,999-15-5054,S99927665,,,Abel832,Dorian295,Reinger292,,,,white,nonhispanic,M,Highland  California  US,1093 Koch Orchard Apt 34,Oakland,California,Alameda County,6001,94605,37.91420767368468,-122.20879064301255,32341.11,61628.52,70787
c723d453-ccad-5dfb-220f-a9aabcf049b1,1958-11-10,,999-11-3943,S99927699,X41206862X,Mrs.,Yael855,Ivey393,Herman763,,Abbott774,D,white,nonhispanic,F,Glendale  California  US,501 Rutherford Wall Suite 99,Oakland,California,Alameda County,6001,94618,37.76450651863279,-122.15968721638372,792153.83,92947.77,73923
fa0f2282-afe1-d6f6-8f45-1e52db8f6ecf,1999-08-15,,999-91-1104,S99956032,X40380040X,Ms.,Nannette779,,Beahan375,,,,hawaiian,nonhispanic,F,Milpitas  California  US,475 Konopelski Path,Oakland,California,Alameda County,6001,94612,37.79867360566137,-122.32632012742773,8163.20,331740.59,13362
692566f6-df3d-5869-c5ef-976d70afbe4b,2022-08-23,,999-77-3834,,,,Minh326,Delora619,Bashirian201,,,,white,nonhispanic,F,Los Angeles  California  US,895 Schultz Spur Apt 38,Oakland,California,Alameda County,6001,94608,37.85768956502517,-122.31850500659971,16047.29,0.00,166091
99eebd77-e626-54eb-bfba-70a288dd770b,2002-01-31,,999-74-7489,S99935127,X15609798X,Ms.,Mari763,Lia388,Okuneva707,,,,asian,nonhispanic,F,Fontana  California  US,884 Nitzsche Crossroad Unit 84,Oakland,California,Alameda County,6001,94609,37.80252695618708,-122.15935374606514,135926.04,1275626.42,32396
14518bb1-bbd4-30b7-a5b2-49adeedbc805,1960-09-25,,999-25-7184,S99940593,X83451553X,Mrs.,Selene142,,Hamill307,,Thiel172,W,white,nonhispanic,F,Los Angeles  California  US,528 Schultz Key Apt 59,Oakland,California,Alameda County,6001,94705,37.79752590966966,-122.27244825139073,1387724.96,385084.95,66326
a9f4faf0-4294-47d1-90f8-b936f5490182,1982-09-27,,999-88-5736,S99922319,X7181754X,Mrs.,Kathyrn611,Lucienne673,Jerde200,,Gislason620,M,white,nonhispanic,F,San Anselmo  California  US,818 Johnston Lane Suite 82,Oakland,California,Alameda County,6001,94704,37.762816039907015,-122.24903749422518,499989.53,673774.12,66973
ad994df8-77a4-3222-3cc9-001ce96bd69b,1957-07-26,2016-06-03,999-72-4218,S99943428,X81213918X,Mr.,Dennis979,Hassan290,Bednar518,,,M,white,nonhispanic,M,Corona  California  US,166 Funk Wall Apt 67,Oakland,California,Alameda County,6001,94610,37.824449231380505,-122.22452690864108,211913.27,553405.06,23796
9cf84628-5681-2c9f-6117-084d6c4130bb,1997-01-21,,999-76-1767,S99947223,X55116288X,Mr.,Moshe758,Mitch821,Ebert178,,,M,asian,nonhispanic,M,Oakland  California  US,774 Yundt Mission Apt 50,Oakland,California,Alameda County,6001,94704,37.706365187651215,-122.15122569990139,121136.97,0.00,85444
1ce17aa8-1fe6-00fe-ed89-7a8df650f078,2012-12-09,,999-86-1020,,,,Leticia253,Juana825,Suárez24,,,,white,hispanic,F,Guatemala City  Guatemala  GT,835 Halvorson Promenade,Oakland,California,Alameda County,6001,94603,37.814580562253575,-122.22148187305447,2184.05,41014.48,24060
8e658b59-ac40-404e-92ca-2eec211dc393,1943-10-27,,999-53-3579,S99949294,X71417959X,Mrs.,Aundrea980,Tuyet839,Moore224,,Rippin620,M,white,hispanic,F,Lincoln  California  US,564 Lockman Trafficway Apt 0,Oakland,California,Alameda County,6001,94704,37.75146931334029,-122.23930641552137,160697.41,639300.68,32343
04d93d1b-9b91-c385-de05-0991751b9063,2025-07-26,,999-73-2555,,,,Lindsey52,Randolph418,Koss676,,,,native,hispanic,M,San Diego  California  US,498 Stark Haven Unit 78,Oakland,California,Alameda County,6001,94705,37.730320434802735,-122.18785659614974,4330.43,0.00,191579
1eff64a3-7b1f-aae8-acf7-de80a38cd0b8,1968-07-07,,999-72-7426,S99918717,X22480785X,Mrs.,Bettie175,,Kozey370,,Hartmann983,D,white,nonhispanic,F,Richmond  California  US,562 Murazik Row,Oakland,California,Alameda County,6001,94603,37.824071615372084,-122.21529662231283,641320.43,1462643.82,57121
999a2bf2-6dee-5a26-2357-256453289ecd,2002-06-02,,999-89-2420,S99921277,X66867069X,Mr.,Burl285,Alonso270,Moen819,,,,white,nonhispanic,M,Redwood City  California  US,993 Pouros Divide,Oakland,California,Alameda County,6001,94705,37.85456272533739,-122.26359210435403,17433.60,110762.77,38085
1c5334aa-fbd5-f8dd-15a1-fd24bf094940,2013-07-30,2022-10-28,999-42-7120,,,,Madison727,Kaitlyn96,Batz141,,,,white,nonhispanic,F,Susanville  California  US,222 Lind Camp,Oakland,California,Alameda County,6001,94605,37.83223718485087,-122.222842665082,1355.00,63543.36,38608
c5cff347-d329-a677-7afc-3fb3d2a82669,1980-07-04,,999-77-3979,S99962725,X43908600X,Mrs.,Sharie942,Alyse240,Douglas31,,Williamson769,W,white,hispanic,F,Los Angeles  California  US,623 Hirthe Mews Suite 8,Oakland,California,Alameda County,6001,94619,37.78851723073145,-122.22498980184788,13549.73,1138758.27,8152
d0b113ae-11b4-0c11-50aa-9ff3ff78e38c,2021-06-21,,999-26-7246,,,,Horace32,,Hayes766,,,,black,hispanic,M,Santa Ana  California  US,1016 Wunsch Key Unit 53,Oakland,California,Alameda County,6001,94612,37.84390440396886,-122.24700445045548,23580.07,0.00,63289
a4fe3975-9f62-230e-2119-fa2b8e4cec3f,2014-11-15,,999-28-9155,,,,Gilma310,Lucila204,Upton904,,,,white,nonhispanic,F,Sunnyvale  California  US,639 Predovic Road Unit 37,Oakland,California,Alameda County,6001,94613,37.846276788859065,-122.23775361437583,46941.77,12848.74,72977
3e281280-f2f9-7be4-ae4d-c96f53caf7fd,2013-07-30,,999-62-2814,,,,Loreta61,Dottie687,Beatty507,,,,white,nonhispanic,F,San Rafael  California  US,666 Bernhard Rue,Oakland,California,Alameda County,6001,94621,37.74020102047862,-122.13583519479806,3049.90,75851.70,38608
321083fb-1ad1-651c-d2dd-c13f9c168d2c,2003-06-13,,999-75-3833,S99986518,X27878297X,Ms.,Elvira561,Laura391,Balderas66,,,,asian,hispanic,F,Roseau  Saint George  DM,1024 Rowe Crossroad Unit 30,Oakland,California,Alameda County,6001,94607,37.816393237780225,-122.21047871858705,6024.71,177687.24,15259
550fba1c-36ae-1c93-1d17-19dfb6d1e233,1993-11-09,,999-25-9400,S99991718,X7045182X,Mrs.,Bernadine674,Eleonor544,Gerlach374,,Lynch190,M,black,nonhispanic,F,Lynwood  California  US,632 Kiehn Trafficway,Oakland,California,Alameda County,6001,94705,37.74469239665726,-122.26242074165306,48188.89,354166.77,33881
d11fdf2f-d765-db9e-d105-b1154a4194a5,1985-07-09,,999-45-1235,S99969389,X2305686X,Mrs.,Maya972,Elmer371,Metz686,,Cronin387,M,asian,nonhispanic,F,Los Angeles  California  US,1028 Mueller Skyway,Oakland,California,Alameda County,6001,94619,37.79404032780463,-122.32153757782348,146957.63,380645.13,53930
d0e20f11-8cb3-8a20-c402-0ebba31d5efd,2013-12-13,,999-29-2779,,,,Kirk871,Lemuel304,D'Amore443,,,,white,nonhispanic,M,South Gate  California  US,386 Wisozk Meadow,Oakland,California,Alameda County,6001,94612,37.77046588190951,-122.23407836389319,46263.88,0.00,91117
8e00fcda-faa5-06f3-b4a9-c8c3f0953517,1941-06-01,,999-65-8937,S99967356,X52833790X,Mrs.,Melani888,Zonia753,Hoeger474,,Zemlak964,M,white,nonhispanic,F,Santa Cruz  California  US,592 Feeney Boulevard,Oakland,California,Alameda County,6001,94705,37.8052424776732,-122.20590593843205,555630.06,329736.37,86996
21e3e1de-dc52-8d35-c5e2-547144b882cc,1988-11-26,,999-90-8904,S99989046,X73615048X,Mr.,Benedict104,Pierre431,Kuvalis369,,,M,asian,nonhispanic,M,Los Angeles  California  US,211 Nitzsche Mews,Oakland,California,Alameda County,6001,94607,37.83968216130678,-122.20943418262837,51721.05,269323.34,25983
5cd573ed-0fd7-6e52-5fd1-df5f26978ac3,1957-07-26,2012-05-05,999-38-5716,S99977917,X6654241X,Mr.,Benton624,,Collier206,,,M,white,nonhispanic,M,San Jose  California  US,558 Koelpin Course Suite 45,Oakland,California,Alameda County,6001,94607,37.785852531753356,-122.22632990093062,159996.61,356087.84,23796
727b2dc3-9189-a653-8538-5fd070429e06,2019-07-18,,999-18-5640,,,,Jodie811,Angelyn934,Kulas532,,,,asian,nonhispanic,F,Milpitas  California  US,255 Ebert Haven,Oakland,California,Alameda County,6001,94621,37.749013414795044,-122.28807420929297,850.00,12355.66,10148
9b46e8a9-96f5-1b48-e8ef-f4f4acf9eca2,1976-06-09,,999-60-4584,S99961855,X42596181X,Mrs.,Denese626,,Fadel536,,Windler79,M,asian,nonhispanic,F,San Diego  California  US,259 Goyette Corner Apt 49,Oakland,California,Alameda County,6001,94606,37.80598190062354,-122.21858722292203,298870.20,594039.36,41790
d2e53abe-3ce5-5229-b37a-1076c96bff15,2021-12-15,,999-88-9607,,,,Milo271,Delmar187,Homenick806,,,,white,nonhispanic,M,San Diego  California  US,661 Lynch Union,Oakland,California,Alameda County,6001,94609,37.862393850664816,-122.26309385645975,18794.80,0.00,77390
c3551e6e-3169-9005-12ee-4897408d7962,1989-08-29,,999-14-2604,S99991025,X44727587X,Mrs.,Adriana394,Lue764,Murphy561,,Spinka232,M,asian,nonhispanic,F,Los Angeles  California  US,637 Oberbrunner Trafficway Suite 35,Oakland,California,Alameda County,6001,94610,37.82770637570817,-122.23950135349456,183130.39,366790.89,58680
bc5f5757-d313-bf9e-01ea-a5f4ad808600,2023-05-03,,999-78-1112,,,,Sixta311,,Nicolas769,,,,hawaiian,nonhispanic,F,Santa Rosa  California  US,311 Ondricka Fork,Oakland,California,Alameda County,6001,94603,37.825255510180774,-122.1056293796229,700.00,6067.02,15501
4dcad65f-2d60-c5d3-1ac4-f8af065b6650,1918-11-21,,999-77-4780,S99928120,X63739384X,Mr.,Federico589,Benito209,Covarrubias273,,,M,black,hispanic,M,Juarez  Chihuahua  MX,342 Stark Lock,Oakland,California,Alameda County,6001,94705,37.712366779605645,-122.14059993212341,161135.01,3561565.07,22134
fbd12678-7567-787f-694d-617f745553fa,1986-11-29,,999-50-5779,S99935601,X62861025X,Ms.,Gabriela205,Lilia791,Hernández971,,,S,black,hispanic,F,Mexico City  Mexico City  MX,854 Mraz Camp,Oakland,California,Alameda County,6001,94606,37.80671129621313,-122.0927327368643,214263.17,752961.15,98001
a436a073-8efd-5947-9600-30e0a9ce49ca,1991-02-28,,999-50-9241,S99984692,X13107730X,Mrs.,Chandra831,Rosanne862,Jerde200,,Cartwright189,M,black,nonhispanic,F,Elk Grove  California  US,1060 Kutch Dale,Oakland,California,Alameda County,6001,94601,37.72829272086294,-122.18897281199855,178781.61,1463179.64,190718
83a1a2f1-3e74-8d7e-7dd5-25058f81f236,1965-11-03,,999-92-4153,S99988685,X24136254X,Mr.,Jerald662,,Lebsack687,,,M,asian,nonhispanic,M,Sacramento  California  US,975 Kuphal Lane Suite 19,Oakland,California,Alameda County,6001,94601,37.818358341698165,-122.27212133339131,16225.45,1201826.65,14154
417f8987-8adf-edd2-d2a4-cf42704b7afb,1990-12-15,,999-63-1920,S99915249,X34561125X,Mr.,Glenn0,Adolfo777,Stiedemann542,,,M,asian,hispanic,M,Glendora  California  US,438 Zulauf Key Unit 37,Oakland,California,Alameda County,6001,94609,37.80651518346312,-122.23337242053952,167459.71,26202.37,109071
3e3f825d-9c41-ebbf-16a3-fe07dcb9de2d,1985-11-10,,999-25-8510,S99935542,X67845693X,Mrs.,Lekisha909,Ilse197,Kreiger457,,Cummerata161,M,black,nonhispanic,F,Pomona  California  US,1028 Franecki Mission Suite 19,Oakland,California,Alameda County,6001,94621,37.84676280771839,-122.30684872421837,326742.89,275412.83,70545
727b5532-6484-6407-0e02-b0b2e1ead909,2002-08-05,,999-47-5098,S99948108,X49669365X,Ms.,Lajuana164,Briana139,O'Connell601,,,,white,nonhispanic,F,South Whittier  California  US,339 Champlin Harbor,Oakland,California,Alameda County,6001,94603,37.70128569355604,-122.12995168701998,6854.29,267383.34,13446
f9535966-531b-4d1c-f93f-76fe91c12a4e,2014-04-01,,999-99-8900,,,,Charlyn749,Vernita491,Rippin620,,,,white,nonhispanic,F,San Francisco  California  US,386 Hermann Frontage road,Oakland,California,Alameda County,6001,94705,37.713416914350894,-122.12360414100124,21920.55,24526.67,685766
50824a3b-329d-fc61-9211-1d44acb70352,1988-01-06,,999-53-3264,S99917501,X4126568X,Mrs.,Brandee895,Jetta614,Gorczany269,,Herman763,M,asian,nonhispanic,F,Downey  California  US,771 King Arcade,Oakland,California,Alameda County,6001,94607,37.808265236169085,-122.21546212530342,14526.93,1574422.50,14605
7321a7f9-7ba6-4bdd-3812-df93c80c58cd,1997-07-28,,999-55-5958,S99932145,X22501699X,Mrs.,Marguerita493,Ginette140,Ernser583,,Ratke343,M,white,nonhispanic,F,San Diego Country Estates  California  US,663 Kunde Row,Oakland,California,Alameda County,6001,94704,37.77450249890467,-122.11351332502767,88262.66,488730.58,70778
e9614556-d8e2-07ab-3ec6-0ad20dec7d7c,2004-03-03,,999-33-1980,S99942528,X1337002X,Ms.,June482,Celinda332,Jacobson885,,,,other,nonhispanic,F,Pasadena  California  US,938 Lemke Boulevard Apt 92,Oakland,California,Alameda County,6001,94704,37.81559593035584,-122.24767584088822,154577.77,165711.88,161136
f79efaeb-b9fc-623e-01ca-946e7651c9b7,1998-03-04,,999-22-3469,S99943963,X35105372X,Mr.,Leon728,Cedrick207,McClure239,,,M,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,384 Ullrich Dale Suite 48,Oakland,California,Alameda County,6001,94618,37.83195210258664,-122.22375106400823,38227.62,46649.49,183359
9e109125-da2e-a867-7c6c-8f00b37994ab,2002-10-28,,999-56-2673,S99975827,X52785877X,Ms.,Amy965,Donnie175,Lueilwitz711,,,,asian,nonhispanic,F,Tokyo  Tokyo  JP,422 Bogisich Overpass Unit 33,Oakland,California,Alameda County,6001,94613,37.88028263047209,-122.28547154747332,100955.09,151063.90,129771
95cb82c4-516f-9032-dc06-b66db0017f01,1957-07-26,2019-04-13,999-75-5747,S99966795,X51515858X,Mr.,Abe604,Earnest658,Littel644,,,M,white,nonhispanic,M,Hawthorne  California  US,890 Fahey Common Apt 19,Oakland,California,Alameda County,6001,94705,37.785639455164386,-122.2618822791902,135523.07,697654.58,23796
217b5bcb-db32-b117-b3f9-751cf0212334,1964-05-10,,999-63-6487,S99945314,X22092781X,Mrs.,Inés791,Estela596,Quezada963,,Zúñiga630,M,white,hispanic,F,Santo Domingo  National District  DO,826 Hettinger Spur Apt 53,Oakland,California,Alameda County,6001,94577,37.73329503253266,-122.17841200728623,260651.36,1247240.86,34220
7246f03c-5162-11b6-ba13-9584ae6a4d8a,1965-09-27,1991-11-03,999-88-8196,S99989496,X78543172X,Ms.,Maye976,Jennefer743,Trantow673,,,,white,nonhispanic,F,San Diego  California  US,100 Mueller Mall Suite 88,Oakland,California,Alameda County,6001,94577,37.71075838293285,-122.13852027442243,176450.55,0.00,105056
5068fc48-c05a-0ad0-ebf2-f5a13c802c97,1977-01-06,,999-30-2683,S99993095,X69171162X,Mrs.,Cecelia952,Mandi759,McCullough561,,Sporer811,D,white,nonhispanic,F,Los Angeles  California  US,385 Goldner Burg,Oakland,California,Alameda County,6001,94704,37.84262791148465,-122.20067484089829,200838.73,820489.33,121013
e5496cb1-bbf8-731c-7565-7094ec8504f7,2018-02-26,,999-49-6943,,,,Jeramy610,Micah422,Grant908,,,,white,nonhispanic,M,Simi Valley  California  US,562 Gleason Meadow Suite 58,Oakland,California,Alameda County,6001,94621,37.81459416074262,-122.26771957567614,1450.00,28799.81,12906
516a4f0d-4cd8-5820-7fcb-2dfced54d971,2009-07-13,,999-74-1637,S99996709,,,Fredrick998,Ruben688,Crooks415,,,,black,nonhispanic,M,Mariposa County  California  US,778 Shields Path Unit 46,Oakland,California,Alameda County,6001,94704,37.726457902508635,-122.20831141812099,74691.89,13422.40,97223
001dd933-0263-405b-8162-1c023634a43d,1995-02-14,,999-58-8203,S99988359,X68754825X,Mrs.,Freida957,Corrinne176,Spencer878,,Tremblay80,M,asian,nonhispanic,F,Rancho Cordova  California  US,665 Abshire Run,Oakland,California,Alameda County,6001,94612,37.725636731531864,-122.22960486135992,17340.40,1626848.05,15749
477cdaab-46b5-f24c-3deb-4eced902b282,2004-12-14,,999-10-7140,S99939483,X68963859X,Ms.,Leonor133,Earnestine14,Green467,,,,white,nonhispanic,F,Los Angeles  California  US,702 Corwin Fort,Oakland,California,Alameda County,6001,94611,37.845901700971055,-122.2354749937897,150983.79,241380.38,154870
a08af0f5-08f3-bf85-f04d-e3a3c4c869af,1992-03-30,,999-87-8738,S99967087,X72460580X,Mrs.,Laurence43,Deon400,Hettinger594,JD,Hickle134,M,white,nonhispanic,F,Riverside  California  US,585 Morar Heights,Oakland,California,Alameda County,6001,94618,37.7718475917633,-122.20428288803107,269381.23,964801.14,124184
4f88cb8c-e78e-f2a1-1bb6-8537e304632e,1957-07-26,1999-08-15,999-98-8516,S99942337,X22478063X,Mr.,Weldon459,Donald774,Moore224,,,M,white,nonhispanic,M,Palmdale  California  US,736 Wyman Mission Suite 86,Oakland,California,Alameda County,6001,94612,37.854876691267904,-122.29777889909717,50823.26,298671.43,23796
03691787-3e4f-f2c8-88e8-06a72d1da5f7,2013-04-14,,999-57-6702,,,,Elias404,,Emard19,,,,white,nonhispanic,M,Alhambra  California  US,677 Gulgowski Avenue Suite 96,Oakland,California,Alameda County,6001,94621,37.75773940347662,-122.23696182237937,45985.85,18158.86,195095
a583a813-3d94-c06e-8b16-1065196fab6c,1987-03-25,,999-23-4065,S99934836,X7792694X,Mr.,Brandon214,Sergio619,Tromp100,,,S,asian,hispanic,M,Los Angeles  California  US,474 Abshire Track,Oakland,California,Alameda County,6001,94607,37.906601505094955,-122.21969012276693,69125.08,83546.86,184465
b95d6c82-f835-fbae-b6b9-c13496138c47,1991-07-29,,999-19-2371,S99989307,X37704654X,Mr.,Homero668,Marcos263,Gallardo890,,,M,white,hispanic,M,Guatemala City  Guatemala  GT,122 Deckow View Suite 20,Oakland,California,Alameda County,6001,94704,37.80113863800789,-122.17569942941417,76099.76,20288.79,175179
e03b3943-b6f9-1023-80e4-8acd48123f46,2011-10-25,,999-92-5457,,,,Nguyet780,Sam879,Bins636,,,,white,nonhispanic,F,Oceanside  California  US,896 Marks Avenue,Oakland,California,Alameda County,6001,94610,37.79393606808813,-122.11099855964714,65283.94,31261.24,141643
c1a1938a-8192-23e4-a120-f048f044ff9d,2000-02-06,,999-14-5802,S99960209,X5721629X,Ms.,Débora815,Gabriela205,Vázquez552,,,,white,hispanic,F,Tegucigalpa  Francisco Morazán  HN,167 Huel Camp,Oakland,California,Alameda County,6001,94619,37.80180381956449,-122.23197646603761,6900.00,224095.92,15129
3acf6a5b-2cfd-88cd-d14b-534b232d3c1a,1965-09-27,,999-56-5395,S99942015,X11387772X,Mrs.,Sharyl439,Della552,Kohler843,,Heidenreich818,M,white,nonhispanic,F,Los Angeles  California  US,127 Schaefer Loaf,Oakland,California,Alameda County,6001,94613,37.772684718316135,-122.2096681636531,1042052.77,318176.26,105056
36066a1c-9a5a-1f1c-51cf-2ad7c3eda44c,1969-06-18,,999-16-9964,S99947197,X12441627X,Mr.,Amos720,Eddy900,Grady603,,,S,asian,nonhispanic,M,Chongqing  Chongqing Municipality  CN,582 Considine Throughway,Oakland,California,Alameda County,6001,94618,37.847863762186414,-122.20969923982301,236908.27,0.00,86034
18f2b127-6ae3-5f69-a9ab-1e22e51a2018,1989-12-21,,999-86-4818,S99983383,X32357407X,Mr.,Elliot577,Roderick835,Harvey63,,,M,asian,nonhispanic,M,Concord  California  US,218 Ratke Dam Apt 71,Oakland,California,Alameda County,6001,94611,37.82511635560645,-122.28323638586734,470149.83,446447.55,73973
692d76f0-9303-e59f-817d-864b47b374c7,1990-02-15,,999-29-2232,S99944406,X26391871X,Mrs.,Blanca837,Catalina187,Cedillo160,,Véliz274,M,white,hispanic,F,San Juan  Puerto Rico  PR,965 Wolff Boulevard Suite 31,Oakland,California,Alameda County,6001,94619,37.84973711411291,-122.20196634273427,370546.61,1287657.33,140060
b5139a25-15c1-8fc1-2708-52608c08110f,1979-06-26,,999-44-4058,S99917268,X67186639X,Mrs.,Cristi782,Chiquita638,Ondricka197,,Gottlieb798,D,asian,nonhispanic,F,Mountain House  California  US,670 Fisher Meadow,Oakland,California,Alameda County,6001,94612,37.83871397194856,-122.18935606784757,581074.72,271612.92,58063
529e01d0-1237-267f-9f9a-db65943c3ff1,1972-12-13,,999-40-9619,S99970993,X2593242X,Mr.,Curtis94,Noel608,Miller503,,,M,white,hispanic,M,Fresno  California  US,809 Hills Forge,Oakland,California,Alameda County,6001,94603,37.811578636184215,-122.3234479954244,8347.17,194947.43,11866
42a0dab5-1bf8-22a6-4b65-b3f3b7119729,2003-07-13,,999-29-3499,S99988199,X57088538X,Ms.,Mai109,Jannette265,Muller251,,,,white,nonhispanic,F,Redding  California  US,105 Haley Parade,Oakland,California,Alameda County,6001,94613,37.74929458180831,-122.17966299322147,110664.74,158419.18,124300
9a5d7b04-8cf1-aa92-c671-f281a46cafd5,1983-10-03,,999-13-2467,S99954592,X20220830X,Mr.,Sidney996,Nick779,Schulist381,,,M,white,nonhispanic,M,Santa Ana  California  US,1026 Hilpert Harbor Apt 75,Oakland,California,Alameda County,6001,94607,37.7625490159118,-122.18310766223668,86772.60,150188.47,782375
f803c8fd-6cc0-fde4-d03b-445b255578ab,2011-08-23,,999-99-5820,,,,Bill567,Bryant814,Botsford977,,,,white,nonhispanic,M,Oxnard  California  US,379 Hammes Ville,Oakland,California,Alameda County,6001,94605,37.78923960564767,-122.1277005464929,4191.79,255128.47,29812
6fd5a83a-6c60-a3a3-5207-69922f8f0483,1966-05-09,2014-11-17,999-91-1994,S99980822,X55652351X,Mrs.,Dion244,Saran641,Dietrich576,,Feil794,M,white,nonhispanic,F,Moreno Valley  California  US,310 Parisian Orchard,Oakland,California,Alameda County,6001,94612,37.84688791932933,-122.31064571848243,918159.21,1244843.10,47991
98a612fe-4cc8-9025-4211-4a48eb6dc2b7,1981-03-28,,999-88-4081,S99955193,X68175547X,Mr.,Leandro563,Pasquale620,Hilll811,,,D,asian,nonhispanic,M,Benicia  California  US,583 Labadie Bypass,Oakland,California,Alameda County,6001,94705,37.86771349027713,-122.20937230391462,42647.16,887163.85,22576
1c6d4f9d-3dbc-5c1f-0540-5ee46bae5cc3,1966-03-17,,999-72-9045,S99953034,X28375181X,Mrs.,Rosita520,,Fahey393,,Corkery305,M,white,nonhispanic,F,Fremont  California  US,1072 Spencer Orchard,Oakland,California,Alameda County,6001,94603,37.821985614467465,-122.2037379888889,366965.10,1403456.04,950186
78c23088-61d0-a654-72c8-459702489d11,1969-09-23,,999-53-6166,S99922904,X86311014X,Mr.,Dwain139,Rosendo998,Ankunding277,,,D,asian,hispanic,M,Irvine  California  US,860 Hand Ramp Suite 52,Oakland,California,Alameda County,6001,94601,37.86200015161746,-122.1962733447361,206534.35,12322.93,71416
5d4b4fe7-d024-be55-f1e9-61f21456b229,1962-05-13,,999-66-9297,S99933674,X70346577X,Mrs.,Winona266,Zetta950,Satterfield305,,Greenfelder433,D,white,nonhispanic,F,Hayward  California  US,265 Reynolds Rue,Oakland,California,Alameda County,6001,94611,37.908279676543906,-122.25555075092682,276890.69,2024904.30,32105
cc5a5727-8c25-0306-90d3-ab53ec330456,1987-03-15,,999-98-4008,S99973229,X81324463X,Ms.,Rosana394,Caterina17,Cartwright189,,,S,asian,hispanic,F,San Jose  California  US,435 Okuneva Course Suite 38,Oakland,California,Alameda County,6001,94612,37.75327811217485,-122.17275603712154,281759.27,666030.17,820898
bee3a261-3c05-cbef-3fd2-48fff4aad1ee,1960-05-25,,999-30-7017,S99914356,X35565358X,Mr.,Morris740,Francisco472,Schultz619,,,M,white,nonhispanic,M,Colton  California  US,749 Hegmann Ferry Unit 11,Oakland,California,Alameda County,6001,94577,37.750683758173324,-122.17719090990259,250381.98,231851.81,89927
af729854-eb42-590f-3470-8c6d21c81945,2014-11-12,,999-72-5728,,,,Marisha663,Torie475,Leannon79,,,,black,nonhispanic,F,Hemet  California  US,307 Runolfsdottir Bridge,Oakland,California,Alameda County,6001,94603,37.801135440165105,-122.18194819678018,9393.42,52925.24,47181
c08dddc0-9c8b-7249-171b-b3c98685aff3,1969-04-15,,999-72-5415,S99932419,X9239180X,Mr.,Nathanial472,Ismael683,Rippin620,,,S,black,nonhispanic,M,Santa Ana  California  US,655 Rice Lane,Oakland,California,Alameda County,6001,94602,37.90679858177005,-122.3016521892887,615695.99,577532.40,40133
a0742f6f-9d8e-7c91-17e1-01ad9bef94cf,2016-10-07,,999-19-6883,,,,Hanna456,Alethia102,Hilll811,,,,white,hispanic,F,Temecula  California  US,485 Rodriguez Boulevard,Oakland,California,Alameda County,6001,94607,37.871025205155824,-122.32593112110693,2000.00,47492.46,24229
d7b9d425-12c5-ca8d-8213-9852f84ae33a,1975-12-09,2020-11-05,999-63-1637,S99937082,X2643793X,Mr.,Thurman577,Andy346,Lueilwitz711,,,S,black,nonhispanic,M,Capitola  California  US,358 Conroy Underpass,Oakland,California,Alameda County,6001,94605,37.82179775655898,-122.2299669096028,99556.52,88313.38,139902
6f739b67-c343-7ed2-9889-62aaeded1662,2016-11-30,,999-79-3431,,,,Jackie93,Kieth891,Ritchie586,,,,asian,nonhispanic,M,Citrus Heights  California  US,1024 Herman Mission Apt 95,Oakland,California,Alameda County,6001,94618,37.72795379179858,-122.17752669367451,1957.20,32320.16,14331
caf9086a-2c29-157f-1276-3d9ab0eef334,1988-10-31,,999-16-8384,S99928190,X59983985X,Mrs.,Fannie183,Deloris888,Stamm704,,Miller503,W,white,nonhispanic,F,Buellton  California  US,832 Renner Trail Apt 56,Oakland,California,Alameda County,6001,94606,37.83670982300245,-122.29862853069474,19869.80,1334445.66,6364
c65cfd76-428b-5818-a265-37caabac0615,2024-05-06,,999-18-6606,,,,Jena102,Loan904,Stamm704,,,,black,nonhispanic,F,Compton  California  US,631 Weissnat Road,Oakland,California,Alameda County,6001,94577,37.80270063733559,-122.25960695935093,2998.46,1723.80,81658
2a5659b2-45d7-46be-eca6-3ac8cae20920,1945-02-19,,999-40-2225,S99930173,X61992211X,Mrs.,Chastity705,Janell58,Halvorson124,,Stokes453,D,white,nonhispanic,F,Sacramento  California  US,1091 Buckridge Path Unit 17,Oakland,California,Alameda County,6001,94704,37.74167454910747,-122.20653753634552,402984.49,1047264.04,845839
e368c1f9-2a46-ba40-2595-7024d6decb3b,1966-05-09,1988-07-16,999-13-6924,S99986215,X30955249X,Ms.,Nam74,Cherish740,Will178,,,,white,nonhispanic,F,Santa Maria  California  US,184 Dickinson Haven,Oakland,California,Alameda County,6001,94705,37.88112508464479,-122.21390445039789,204114.37,179787.27,47991
e210999d-3da4-b922-c047-cf78cb8ff975,2000-07-04,,999-93-9251,S99923874,X5085636X,Ms.,Lilia791,,Guillen740,,,,asian,hispanic,F,Kingston  Kingston  JM,1083 Gutkowski Run,Oakland,California,Alameda County,6001,94606,37.79662573125746,-122.26696475612545,103536.28,123785.42,162867
